ticket_id,order_id,pax_id,merchant_id,merchant_name,brand_name,merchant_segment,ticket_type,phoenix_disposition,rna_amount_sgd,ItemName,ItemQuantity,ItemPriceInMinorUnits,TotalRefundPriceInMin,entity_id,entity_type,max_predict_gmv,min_predict_gmv,avg_predict_gmv,latest_predict_gmv,avg_gmv_percentile,max_predict_revenue,min_predict_revenue,avg_predict_revenue,latest_predict_revenue,avg_revenue_percentile,max_predict_profit,min_predict_profit,avg_predict_profit,latest_predict_profit,avg_profit_percentile,extracted_text,description,date_local
567788532,9683854-C6MWT3BXA3MCLN,9683854,4-CYN2GYUULXEATX,Subway - Nanyang Community Centre,Subway,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.7,,0,0,0,9683854,PAX_ID,160.98,156.62,158.5766667,156.62,0.9875,28.97,28.89,28.93666667,28.97,0.993,10.18,9.52,9.806666667,9.52,0.9687, I paid for avocado. No avocado was given,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Roasted Chicken1X  Extra Avocado - 1 Scoop  Description: I paid for avocado. No avocado was given,3/6/24
569562509,16070407-C6M2GFT3V2NXTJ,16070407,4-CZD2VT6VN73XLX,Steamed Gourmet - Paya Lebar Quarter,Steamed Gourmet,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.4,,0,0,0,16070407,PAX_ID,92.7,84.74,87.68666667,85.62,0.9446,16.49,13.55,15.21666667,16.49,0.9345,5.01,4.79,4.926666667,4.79,0.9181, Missing 2 x white rice ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: C. ABC Soup w/ Pork Ribs1X  14W. Cabbage & White RiceC. ABC Soup w/ Pork Ribs1X  15W. Braised Peanuts & White Rice  Description: Missing 2 x white rice ,8/6/24
569941786,46877872-C6M3EXXDG4N1CT,46877872,4-C4BYHA5YCPMGAN,Ten Points Porridge (The Woodleigh Mall) - The Woodleigh Mall,Ten Points Porridge (The Woodleigh Mall),Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2.5,M7. Sliced Fish Porridge  鱼片粥,0,850,0,46877872,PAX_ID,149.86,147.01,148.64,149.86,0.9795,28.86,28.37,28.57666667,28.5,0.9875,1.15,0.8,0.956666667,0.8,0.6755,Missing egg,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: preparation  Affected items: M7. Sliced Fish Porridge  鱼片粥1X  M7. Sliced Fish Porridge  鱼片粥1X  Egg 鸡蛋  Please describe the issue with the item: Missing egg",9/6/24
569521510,47540347-C6M2EAMAHACGCN,47540347,4-CYUFCABKC2B3AT,Suria Food - Woodlands Industrial Park E5,Suria Food,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.4,Chicken 65,1,540,540,47540347,PAX_ID,86.27,84.72,85.45666667,84.72,0.9429,23.21,22.95,23.12333333,22.95,0.9648,3.19,3.18,3.183333333,3.19,0.8715, Chicken 65 is missing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Chicken 65  Description: Chicken 65 is missing ,8/6/24
574058749,2987684-C6NTEKJKRYDHJ6,2987684,4-CYM2JTX3V641C2,McDonald's - Fajar,McDonald's,Enterprise,live_chat,P4_MISSING_ITEMS_IN_ORDER_MEX,5.8,Crispy Mac 'N Cheesy Wrap (Chicken Ham),1,580,580,2987684,PAX_ID,108.85,93.02,101.53,102.72,0.9538,15.43,14.9,15.21666667,15.32,0.9345,0.61,0.35,0.496666667,0.35,0.5446,,Chat: GrabFood - McDonald's - Fajar,22/6/24
574219471,51966756-C6NTLEA3NJM3JJ,51966756,4-C6JFABMKMCDEV2,4Fingers - Tampines One,4Fingers,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.9,,0,0,0,51966756,PAX_ID,45.65,34.88,42.05666667,34.88,0.8825,8.26,7.21,7.91,7.21,0.8722,1.85,1.53,1.743333333,1.53,0.7837, The meal came without the maki,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 18Pcs Boneless Chicken Bites Combo1X  Cheese Chicken Thigh Tenders Maki Roll  Description: The meal came without the maki,22/6/24
567770029,259522044-C6MWTUATAXCYUE,259522044,4-C2WTJPLCDCKCVX,[CLOSED] Crave - Hougang Mall,Crave,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,0,0,0,259522044,PAX_ID,40.11,39.25,39.69666667,39.73,0.8762,10.07,9.95,10.02666667,10.07,0.8976,3.77,3.71,3.73,3.71,0.8897, Hi grab I didn’t receive my full order I have missing items like drinks and otah I’ very disappointed on this delivery order need a refund from your sides I have attach photo as a proof that I only received two items with a receipts.,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Nasi Lemak with Chicken Wing1X  Cold Soya Milk (Top-Up)1X  Spicy Fish Otah (Add-On)  Description: Hi grab I didn’t receive my full order I have missing items like drinks and otah I’ very disappointed on this delivery order need a refund from your sides I have attach photo as a proof that I only received two items with a receipts.,3/6/24
567925988,240304887-C6MXBFLUHCKFTT,240304887,4-CZM1N3BZVPWAVT,I Love Taimei - Hillion Mall,I Love Taimei,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,240304887,PAX_ID,152.96,152.6,152.74,152.96,0.9821,28.96,28.47,28.64,28.47,0.9882,8.17,6.13,7.16,8.17,0.9484, Missing the rice with minced meat for one of the bentos,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Bento with Extra Crispy Chicken & Lava Egg (Free Flavour!) 台妹香炸鸡排加溏心蛋排便当1X  Garlic Seafood  Description: Missing the rice with minced meat for one of the bentos,3/6/24
567454426,17842111-C6MWAEVAC76UCE,17842111,4-C4EUGETXNNLAEJ,Jian Bo Tiong Bahru Shui Kueh - Sengkang Grand Mall,Jian Bo Tiong Bahru Shui Kueh,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,17842111,PAX_ID,160.72,160.69,160.7,160.69,0.9927,28.54,28.43,28.47333333,28.54,0.9866,1.46,0.47,0.973333333,0.47,0.679,Siew Mai is missing…,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 1X  Yuan Yang + Siew Mai (2 Pieces)  Please describe the issue with the item: Siew Mai is missing…",2/6/24
574496042,27797774-C6NUG36JNXV2GJ,27797774,4-C6MUGPKGREKKTA,Nan Yang Dao - Anchorvale Road,Nan Yang Dao,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,12.2,C01 Nan Yang Nasi Lemak 南洋椰浆饭,1,1220,1220,27797774,PAX_ID,44.1,36.29,38.9,36.31,0.8739,8.68,7.46,7.866666667,7.46,0.8716,2.38,1.58,1.846666667,1.58,0.7927,Missing food,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 1X  C01 Nan Yang Nasi Lemak 南洋椰浆饭  Please describe the issue with the item: Missing food",23/6/24
572046575,25960803-C6NERUCCGU6ZLT,25960803,SGDD04991,McDonald's - Choa Chu Kang 62,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,4.9,Double McSpicy® Upsized Meal,0,1185,0,25960803,PAX_ID,135.65,113.11,122.7566667,135.65,0.9661,26.93,22.62,25.17,26.93,0.9716,10.86,8.56,9.706666667,9.7,0.968, My fries is missing,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Double McSpicy® Upsized Meal1X  Roasted Sesame & Seaweed McShaker Fries  Description: My fries is missing,16/6/24
575466477,269376502-C6NXAPMUVAEEPA,269376502,SGDD07550,Wingstop - City Square Mall,Wingstop,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,269376502,PAX_ID,96.5,89.33,93,96.5,0.9483,19.85,18.4,19.22,19.85,0.9514,7.32,6.47,6.793333333,6.47,0.9448, Its missing,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Meals for 2 Boneless1X  Signature Seasoned Fries (Regular)  Description: Its missing,26/6/24
570416912,173163395-C6NAPGECCA21ME,173163395,4-CYUASGNVTRKHSA,Nks Restaurant - Choa Chu Kang Ave 1,Nks Restaurant,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.6,Hotdog Egg Prata,2,430,860,173163395,PAX_ID,157.55,145.09,150.3333333,148.36,0.9805,28.41,28.08,28.26,28.41,0.985,7.09,5.61,6.56,5.61,0.9423, Only received one egg prata and not 2 hotdog egg prata,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 2X  Hotdog Egg Prata  Description: Only received one egg prata and not 2 hotdog egg prata,11/6/24
576338798,172953993-C6NZNAEFNUABWE,172953993,4-CZNCNN4THF4ERX,Long John Silver's - Tiong Bahru Plaza,Long John Silver's,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.5,(DL) 6pc Cheese Sticks,1,550,550,172953993,PAX_ID,13.77,13.72,13.74666667,13.72,0.7331,2.68,2.66,2.67,2.66,0.7054,-0.44,-0.44,-0.44,-0.44,0.0248, Missing order of cheese sticks ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  (DL) 6pc Cheese Sticks  Description: Missing order of cheese sticks ,29/6/24
574817424,5150038-C6NVE6NTKB6BVJ,5150038,SGDD08352,McDonald's - Hougang,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.8,Apple Pie,2,190,380,5150038,PAX_ID,61.53,59.48,60.18333333,61.53,0.9168,12.01,11.79,11.87666667,11.79,0.9134,5.38,5.3,5.346666667,5.36,0.9256,No 02 X apple pie ,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 2X  Apple Pie  Please describe the issue with the item: No 02 X apple pie ",24/6/24
571313705,397586-C6NCTB31NZAHCN,397586,4-C25DLNMGRTDDG6,Jollibee - Century Square,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,7.7,5 pcs Chicken Tenders (D),0,1010,0,397586,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,13,13,13,13,0.9972," Missing 1 canned coke, gravy spillage over ALL items. Buttered corn spilled all over the plastic bag. ","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 5 pcs Chicken Tenders (D)1X  Coke Can (D)  Description: Missing 1 canned coke, gravy spillage over ALL items. Buttered corn spilled all over the plastic bag. ",13/6/24
574325420,105443384-C6NUAAMJRB4VVJ,105443384,4-CYLJWGNJKEBUVJ,D'Rubinah - Sembawang Springs Estate,D'Rubinah,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,7.2,Egg Prata,3,240,720,105443384,PAX_ID,68.47,67.55,67.89666667,68.47,0.9265,18.52,17.27,17.68666667,17.27,0.9456,5.43,4.34,5.063333333,5.42,0.9206, Ordered 5 egg prata and only 2 came,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3X  Egg Prata  Description: Ordered 5 egg prata and only 2 came,23/6/24
576095610,5607404-C6NYTY6XREMXVN,5607404,SGDD06688,McDonald's - Serangoon Avenue 3,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,4.9,McNuggets® (6pc) Upsized Meal,0,960,0,5607404,PAX_ID,109.94,105.21,107.86,108.43,0.9579,11.48,9.98,10.78666667,11.48,0.9046,1.68,1.58,1.616666667,1.59,0.7714,I did not receive shaker fries ,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: McNuggets® (6pc) Upsized Meal1X  Roasted Sesame & Seaweed McShaker™ Fries  Please describe the issue with the item: I did not receive shaker fries ",28/6/24
574741349,2905497-C6NVCPWWCPB3A2,2905497,4-CZCUBCLCEKAWEJ,Jollibee - Jurong Point,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,12.4,3 pcs Chickenjoy Meal (D) 1 Original 2 Spicy,1,1240,1240,2905497,PAX_ID,160.95,160.91,160.9333333,160.94,0.9947,29,29,29,29,0.997,13,12.84,12.94333333,12.84,0.9939, Missing 1 spicy,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3 pcs Chickenjoy Meal (D) 1 Original 2 Spicy1X  3 pcs Chickenjoy Meal (D) 1 Original 2 Spicy1X  1 Original + 2 Spicy  Description: Missing 1 spicy,24/6/24
572840118,56526935-C6NGTY52PB4YFA,56526935,4-CZMZMGBUEGKAVJ,Boon Tong Kee - River Valley Road,Boon Tong Kee,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,7.8,Lime Juice (酸柑水),2,390,780,56526935,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,13,13,13,13,0.9972, I only receive the food but not the drinks. I have ordered and paid for 2 lime juice and the deliver man confined that he did not receive the 2 lime juice from restaurant. Please refund ,Is your order for delivery to a Recipient in another country?: No  Description: I only receive the food but not the drinks. I have ordered and paid for 2 lime juice and the deliver man confined that he did not receive the 2 lime juice from restaurant. Please refund ,18/6/24
575736571,152904036-C6NXTUD3LETGE2,152904036,4-CY53NRKCAP5DE6,Gelare - Causeway Point,Gelare,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,0,Roasted Drumlets,1,1250,1250,152904036,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,13,13,13,13,0.9972," want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Roasted Drumlets  Description: 我并没有收到我订单上的roasted drumlets, 但是我确实付了钱。","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Roasted Drumlets  Description: 我并没有收到我订单上的roasted drumlets, 但是我确实付了钱。",27/6/24
569214030,229208871-C6M1G4AAGJDHV6,229208871,4-C2JYMACKEP3GCN,Genki Sushi - Hillion Mall,Genki Sushi,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.34,Edomae Tamago,1,534,534,229208871,PAX_ID,146.9,144.95,145.81,144.95,0.9778,14.87,13.25,14.15,13.25,0.9286,1.16,-0.25,0.473333333,1.16,0.535, I had ordered the Edomae Tamago but had only received one instead of two ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Edomae Tamago  Description: I had ordered the Edomae Tamago but had only received one instead of two ,7/6/24
571797545,1251122-C6NEEEDBRXAETN,1251122,4-C3UGC4NGVZBDEJ,Bober Tea - Century Square,Bober Tea,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,7.9,Coconut Blueberry Blend (Medium),1,790,790,1251122,PAX_ID,31.58,31.56,31.57,31.57,0.8508,7.25,7.2,7.22,7.21,0.8614,2.76,2.74,2.746666667,2.76,0.8521, Received only 2 items did not receive another one drink ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Coconut Blueberry Blend (Medium)  Description: Received only 2 items did not receive another one drink ,15/6/24
569163278,38586260-C6M1GPD3SCNHLT,38586260,4-C4LZHGL1LE5FTE,Arnold's Fried Chicken - Marymount Community Club,Arnold's Fried Chicken,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,38586260,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,11.9,10.72,11.33333333,10.72,0.9788," Missing bandung from the value mealChat summary: CHATBOT: Hello, Terence Tan 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: Missing bandung drink form the value setCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1 Person Value Meal1X  Bandung (Regular)  Description: Missing bandung from the value mealChat summary: CHATBOT: Hello, Terence Tan 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: Missing bandung drink form the value setCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form",7/6/24
573920427,42814454-C6NKN2JJNFA2GA,42814454,4-C6MEACMWDCJUVX,Jollibee - Pasir Ris Mall,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.8,1 pc Chickenjoy with Jolly Spaghetti & Drink (D). Original,1,970,580,42814454,PAX_ID,102.93,96.62,99.64666667,96.62,0.9526,20.63,16.78,18.57,18.3,0.949,9.25,9.17,9.22,9.24,0.9647,Spaghetti was missing as part of the order,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Not delivery-friendly, eg: disposable caps  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 1X  1 pc Chickenjoy with Jolly Spaghetti & Drink (D). Original  Please describe the issue with the item: Spaghetti was missing as part of the order",21/6/24
571429752,178525624-C6NDFFBHV62FHE,178525624,4-C3L3LPJERPT1UA,Butter Bean - The Seletar Mall,Butter Bean,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5,,,,,178525624,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,12.36,11.79,12.08333333,11.79,0.9841, Missing the curry sauce that comes with the rice,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 2X  Curry On Sunshine 阳光咖喱鸡扒饭  Description: Missing the curry sauce that comes with the rice,14/6/24
567189693,741922-C6MVEXWTE8MCL2,741922,4-C2JWABVCCNJBVT,Mama Fish Soup - Kopitiam Square,Mama Fish Soup,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1,米饭. rice,1,100,100,741922,PAX_ID,160.67,158.28,159.39,160.67,0.9888,28.97,28.83,28.89333333,28.88,0.9919,9.05,8.96,9,8.96,0.9632, Missing 1x rice,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  米饭. rice  Description: Missing 1x rice,1/6/24
574291761,43158073-C6NTRCBHMENVVT,43158073,SGDD04937,McDonald's - Queensway,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.95,Filet-O-Fish® Meal,0,745,0,43158073,PAX_ID,153.54,151.09,151.9166667,153.54,0.9815,28.74,28.4,28.58,28.4,0.9875,12.86,12.76,12.80666667,12.8,0.9911,Missing item,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: preparation  Affected items: Double Filet-O-Fish® Meal1X  Corn Cup (5oz)Filet-O-Fish® Meal1X  Corn Cup (5oz)Double McSpicy® with Cheese Upsized Meal1X  Coke® Zero Sugar Medium  Please describe the issue with the item: Missing item",22/6/24
573275158,268762878-C6NHVALWDFXZV6,268762878,4-C2CXV6DEE742J6,Tiong Bahru Plaza - Mix & Match,Mix & Match Malls (Food) - Tiong Bahru,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,268762878,PAX_ID,139.19,128.21,134.0266667,134.68,0.9716,28.86,27.83,28.38333333,27.83,0.9859,11.39,10.59,11.11333333,11.36,0.9772, Did not recieve the 1.5L bottle of coke. ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Celebration Bundle with Coca-Cola®1X  Coca Cola Zero 1.5L  Description: Did not recieve the 1.5L bottle of coke. ,19/6/24
570445885,50349126-C6NARZDEVE3BMA,50349126,4-C6LKUF3DR7XWCA,Cluck - Vista Point,Cluck,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.5,Roasted Chicken Rice,1,850,850,50349126,PAX_ID,33.67,30.93,32.34333333,33.67,0.8535,2.21,2.04,2.143333333,2.04,0.6576,-1.58,-1.71,-1.626666667,-1.59,0.01, No egg and vegetable as mentioned in the menu,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Roasted Chicken Rice1X  Roasted Chicken Rice1X  Chicken Thigh  Description: No egg and vegetable as mentioned in the menu,11/6/24
569817011,1961721-C6M3AVAJTAATVN,1961721,4-C4E2EETVLUVCSE,KFC - Tiong Bahru Plaza,KFC,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,1961721,PAX_ID,160.96,149.13,156.87,160.52,0.9854,29,21.07,25.99,27.9,0.9746,13,12.72,12.89,13,0.9926, missing item,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Chicken & Smokey Hot Zinger Buddy Meal +2DIP1X  Smokey Hot Zinger  Description: missing item,9/6/24
571945268,299072473-C6NEJ32YC4BUCE,299072473,SGDD00525,Fragrant Wok - Hougang,Fragrant Wok,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1,,0,0,0,299072473,PAX_ID,117.18,114.25,115.38,114.71,0.9623,24.14,23.44,23.81333333,23.44,0.9671,4.11,3.52,3.766666667,3.52,0.8907, want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Salted Egg Chicken Rice 咸蛋鸡饭1X  Add Egg  Description: 我們點了加蛋，可是沒有雞蛋。希望能退款。,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Salted Egg Chicken Rice 咸蛋鸡饭1X  Add Egg  Description: 我們點了加蛋，可是沒有雞蛋。希望能退款。,15/6/24
572577331,173027750-C6NGCJA1RXJFLJ,173027750,SGDD04928,McDonald's - Farrer Road,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.05,1-for-1 Quarter Pounder® with Cheese,1,805,805,173027750,PAX_ID,161,133.33,151.5033333,160.18,0.9812,29,22.24,26.74333333,28.99,0.9775,13,12.92,12.96333333,12.92,0.9946, I ordered 2x 1 for 1 quarter pounders and only received 1xI have 2 burgers but I should have 4 burgersPlease refund ,Is your order for delivery to a Recipient in another country?: No  Description: I ordered 2x 1 for 1 quarter pounders and only received 1xI have 2 burgers but I should have 4 burgersPlease refund ,17/6/24
570317937,9762195-C6NAEPDEEX51PA,9762195,4-CYLJWGNHFB32V6,Tang Tea House - Jalan Kayu,Tang Tea House,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,9762195,PAX_ID,160.83,158.68,160.04,158.68,0.9902,29,28.91,28.95,28.94,0.9935,12.95,12.67,12.82,12.95,0.9913," Select with bandung drink, only got seafood fried rice","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: B03) Seafood Fried Rice + Bandung1X  Bandung  Description: Select with bandung drink, only got seafood fried rice",10/6/24
570747970,25062285-C6NBMBNUSBDCG2,25062285,4-C2JDRUXCTK5AC2,380 Nasi Lemak - Clementi Ave 5,380 Nasi Lemak,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2.5,Set E. XXL Crispy Chicken Leg Set,0,730,0,25062285,PAX_ID,160.93,160.16,160.5533333,160.16,0.9919,29,29,29,29,0.997,13,13,13,13,0.9972,Additional sambal & Drink was not included,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: preparation  Affected items: Set E. XXL Crispy Chicken Leg Set5X  Additional Sambal Chilli1X  Bandung Yakult  Please describe the issue with the item: Additional sambal & Drink was not included",12/6/24
